id:ID(Point),lat,lon
"35.98193 -93.648657",35.98193 ,-93.648657
"35.981968 -93.598682",35.981968,-93.598682
"35.981968 -93.732841",35.981968,-93.732841
"35.981978 -93.599267",35.981978,-93.599267
"35.981989 -93.472597",35.981989,-93.472597
"35.98201 -93.70972",35.98201 , -93.70972
"35.982048 -93.471819",35.982048,-93.471819
"35.982059 -93.446971",35.982059,-93.446971
"35.982059 -93.648088",35.982059,-93.648088
"35.982069 -93.538021",35.982069,-93.538021
"35.982091 -93.6936",35.982091,1 -93.6936
"35.982102 -93.473289",35.982102,-93.473289
"35.982118 -93.599701",35.982118,-93.599701
"35.982125 -93.702774",35.982125,-93.702774
"35.982128 -93.446767",35.982128,-93.446767
"35.982128 -93.479238",35.982128,-93.479238
"35.982139 -93.471577",35.982139,-93.471577
"35.982171 -93.78936",35.982171, -93.78936
"35.982241 -93.794708",35.982241,-93.794708
"35.982252 -93.635299",35.982252,-93.635299
"35.982252 -93.778057",35.982252,-93.778057
"35.982279 -93.446971",35.982279,-93.446971
"35.982279 -93.599867",35.982279,-93.599867
"35.982381 -93.766658",35.982381,-93.766658
"35.982418 -93.661231",35.982418,-93.661231
"35.982429 -93.470317",35.982429,-93.470317
"35.982477 -93.538037",35.982477,-93.538037
"35.982477 -93.599867",35.982477,-93.599867
"35.982488 -93.732669",35.982488,-93.732669
"35.982499 -93.596579",35.982499,-93.596579
"35.982499 -93.790508",35.982499,-93.790508
"35.98252 -93.789532",35.98252 ,-93.789532
"35.982552 -93.609647",35.982552,-93.609647
"35.982557 -93.766502",35.982557,-93.766502
"35.982568 -93.470719",35.982568,-93.470719
"35.982611 -93.789618",35.982611,-93.789618
"35.982638 -93.635551",35.982638,-93.635551
"35.98266 -93.661188",35.98266 ,-93.661188
"35.98267 -93.480997",35.98267 ,-93.480997
"35.98267 -93.596327",35.98267 ,-93.596327
"35.98267 -93.789741",35.98267 ,-93.789741
"35.982681 -93.78988",35.982681, -93.78988
"35.982719 -93.47846",35.982719, -93.47846
"35.982728 -93.79074",35.982728, -93.79074
"35.982751 -93.470467",35.982751,-93.470467
"35.982879 -93.766218",35.982879,-93.766218
"35.98296 -93.702848",35.98296 ,-93.702848
"35.982969 -93.661279",35.982969,-93.661279
"35.982981 -93.793668",35.982981,-93.793668
"35.982992 -93.47022",35.982992, -93.47022
"35.982992 -93.766078",35.982992,-93.766078
"35.982992 -93.790959",35.982992,-93.790959
"35.98303 -93.609078",35.98303 ,-93.609078
"35.983051 -93.446981",35.983051,-93.446981
"35.983099 -93.645159",35.983099,-93.645159
"35.98311 -93.732401",35.98311 ,-93.732401
"35.983132 -93.635771",35.983132,-93.635771
"35.983142 -93.793421",35.983142,-93.793421
"35.983148 -93.791152",35.983148,-93.791152
"35.983201 -93.644767",35.983201,-93.644767
"35.983217 -93.470107",35.983217,-93.470107
"35.983228 -93.793228",35.983228,-93.793228
"35.98325 -93.593291",35.98325 ,-93.593291
"35.98325 -93.593419",35.98325 ,-93.593419
"35.983287 -93.593607",35.983287,-93.593607
"35.983298 -93.608821",35.983298,-93.608821
"35.983309 -93.593162",35.983309,-93.593162
"35.98333 -93.792938",35.98333 ,-93.792938
"35.983352 -93.544469",35.983352,-93.544469
"35.997712 -93.699377",35.997712,-93.699377
"35.997728 -93.446461",35.997728,-93.446461
"35.997728 -93.624882",35.997728,-93.624882
"35.997728 -93.736698",35.997728,-93.736698
"35.997739 -93.697419",35.997739,-93.697419
"35.997739 -93.701357",35.997739,-93.701357
"35.997739 -93.737878",35.997739,-93.737878
"35.99775 -93.699619",35.99775 ,-93.699619
"35.99776 -93.58534",35.99776 , -93.58534
"35.997771 -93.512588",35.997771,-93.512588
"35.997782 -93.697167",35.997782,-93.697167
"35.997809 -93.584557",35.997809,-93.584557
"35.997809 -93.738457",35.997809,-93.738457
"35.997819 -93.701239",35.997819,-93.701239
"35.99783 -93.585088",35.99783 ,-93.585088
"35.99783 -93.648748",35.99783 ,-93.648748
"35.997841 -93.699227",35.997841,-93.699227
"35.997852 -93.584799",35.997852,-93.584799
"35.997852 -93.701078",35.997852,-93.701078
"35.997852 -93.702371",35.997852,-93.702371
"35.997859 -93.653205",35.997859,-93.653205
"35.997868 -93.446348",35.997868,-93.446348
"35.997868 -93.540027",35.997868,-93.540027
"35.997889 -93.624957",35.997889,-93.624957
"35.997911 -93.697028",35.997911,-93.697028
"35.997921 -93.481829",35.997921,-93.481829
"35.997921 -93.765789",35.997921,-93.765789
"35.997932 -93.512932",35.997932,-93.512932
"35.997932 -93.786737",35.997932,-93.786737
"35.997948 -93.698948",35.997948,-93.698948
"35.997959 -93.698058",35.997959,-93.698058
"35.99797 -93.738237",35.99797 ,-93.738237
"35.998002 -93.698439",35.998002,-93.698439
"35.998002 -93.702419",35.998002,-93.702419
"35.998015 -93.652533",35.998015,-93.652533
"35.998029 -93.650427",35.998029,-93.650427
"35.998039 -93.481668",35.998039,-93.481668
"35.998039 -93.630219",35.998039,-93.630219
"35.998072 -93.573668",35.998072,-93.573668
"35.998082 -93.650888",35.998082,-93.650888
"35.998088 -93.737947",35.998088,-93.737947
"35.998088 -93.77317",35.998088, -93.77317
"35.99812 -93.696958",35.99812 ,-93.696958
"35.99812 -93.702462",35.99812 ,-93.702462
"35.99812 -93.773551",35.99812 ,-93.773551
"35.998152 -93.651918",35.998152,-93.651918
"35.998157 -93.445839",35.998157,-93.445839
"35.998157 -93.650379",35.998157,-93.650379
"35.998168 -93.651602",35.998168,-93.651602
"35.998179 -93.483497",35.998179,-93.483497
"35.99819 -93.513779",35.99819 ,-93.513779
"35.99819 -93.624874",35.99819 ,-93.624874
"35.99819 -93.738049",35.99819 ,-93.738049
"35.9982 -93.772827",35.9982 -,-93.772827
"35.998222 -93.627328",35.998222,-93.627328
"35.998238 -93.445791",35.998238,-93.445791
"35.99827 -93.702521",35.99827 ,-93.702521
"35.998281 -93.541138",35.998281,-93.541138
"35.998281 -93.713518",35.998281,-93.713518
"35.998302 -93.774002",35.998302,-93.774002
"35.998308 -93.48163",35.998308, -93.48163
"35.998308 -93.48398",35.998308, -93.48398
"35.998318 -93.57312",35.998318, -93.57312
"35.99834 -93.47853",35.99834 , -93.47853
"35.998388 -93.772537",35.998388,-93.772537
"35.998452 -93.471701",35.998452,-93.471701
"35.998458 -93.514358",35.998458,-93.514358
"35.998501 -93.627398",35.998501,-93.627398
"35.998501 -93.737937",35.998501,-93.737937
"35.998511 -93.582771",35.998511,-93.582771
"35.998522 -93.71347",35.998522, -93.71347
"35.998538 -93.571248",35.998538,-93.571248
"35.998538 -93.64996",35.998538, -93.64996
"35.998549 -93.572648",35.998549,-93.572648
"35.998581 -93.471797",35.998581,-93.471797
"35.998592 -93.71127",35.998592, -93.71127
"35.998608 -93.713411",35.998608,-93.713411
"35.998619 -93.570637",35.998619,-93.570637
"35.998629 -93.710981",35.998629,-93.710981
"35.998629 -93.711501",35.998629,-93.711501
"35.998662 -93.649317",35.998662,-93.649317
"35.998688 -93.572047",35.998688,-93.572047
"35.998688 -93.630219",35.998688,-93.630219
"35.99871 -93.766111",35.99871 ,-93.766111
"35.998729 -93.484093",35.998729,-93.484093
"35.998742 -93.481287",35.998742,-93.481287
"35.998747 -93.574268",35.998747,-93.574268
"35.998758 -93.624737",35.998758,-93.624737
"35.998789 -93.62474",35.998789, -93.62474
"35.998801 -93.47213",35.998801, -93.47213
"35.998828 -93.774839",35.998828,-93.774839
"35.998839 -93.541937",35.998839,-93.541937
"35.99886 -93.553192",35.99886 ,-93.553192
"35.99886 -93.574118",35.99886 ,-93.574118
"35.998871 -93.713057",35.998871,-93.713057
"35.998882 -93.694099",35.998882,-93.694099
"35.998882 -93.696867",35.998882,-93.696867
"35.998892 -93.552977",35.998892,-93.552977
"35.998908 -93.484141",35.998908,-93.484141
"35.998919 -93.553369",35.998919,-93.553369
"35.99893 -93.480917",35.99893 ,-93.480917
"35.998951 -93.695837",35.998951,-93.695837
"35.998962 -93.57385",35.998962, -93.57385
"35.998967 -93.445549",35.998967,-93.445549
"35.998967 -93.552821",35.998967,-93.552821
"35.998967 -93.624758",35.998967,-93.624758
"35.998967 -93.693428",35.998967,-93.693428
"35.998967 -93.709977",35.998967,-93.709977
"35.998978 -93.643008",35.998978,-93.643008
"35.998978 -93.694978",35.998978,-93.694978
"35.999 -93.712697",35.999 -9,-93.712697
"35.99901 -93.76632",35.99901 , -93.76632
"35.999017 -93.666111",35.999017,-93.666111
"35.999021 -93.627639",35.999021,-93.627639
"35.999042 -93.629779",35.999042,-93.629779
"35.999042 -93.772189",35.999042,-93.772189
"35.999063 -93.709739",35.999063,-93.709739
"35.999069 -93.696641",35.999069,-93.696641
"35.999091 -93.696411",35.999091,-93.696411
"35.999101 -93.775439",35.999101,-93.775439
"35.999139 -93.572916",35.999139,-93.572916
"35.999139 -93.72378",35.999139, -93.72378
"35.999161 -93.666139",35.999161,-93.666139
"35.999182 -93.497927",35.999182,-93.497927
"35.99922 -93.71237",35.99922 , -93.71237
"35.99923 -93.629211",35.99923 ,-93.629211
"35.999241 -93.572638",35.999241,-93.572638
"35.999252 -93.472398",35.999252,-93.472398
"35.999262 -93.497938",35.999262,-93.497938
"35.999279 -93.627811",35.999279,-93.627811
"35.9993 -93.712311",35.9993 -,-93.712311
"35.999321 -93.737497",35.999321,-93.737497
"35.999332 -93.600549",35.999332,-93.600549
"35.999332 -93.771427",35.999332,-93.771427
"35.999348 -93.497911",35.999348,-93.497911
"35.999384 -93.484189",35.999384,-93.484189
"35.999407 -93.692548",35.999407,-93.692548
"35.999461 -93.515624",35.999461,-93.515624
"35.999498 -93.708647",35.999498,-93.708647
"35.999509 -93.703197",35.999509,-93.703197
"35.999531 -93.666198",35.999531,-93.666198
"35.999541 -93.62582",35.999541, -93.62582
"35.999557 -93.60042",35.999557, -93.60042
"35.999579 -93.767167",35.999579,-93.767167
"35.99959 -93.737148",35.99959 ,-93.737148
"35.9996 -93.48421",35.9996 -, -93.48421
"35.999611 -93.551888",35.999611,-93.551888
"35.999611 -93.643008",35.999611,-93.643008
"35.999638 -93.644108",35.999638,-93.644108
"35.99967 -93.626357",35.99967 ,-93.626357
"35.99967 -93.628267",35.99967 ,-93.628267
"35.99967 -93.643062",35.99967 ,-93.643062
"35.99967 -93.77096",35.99967 , -93.77096
"35.999681 -93.600291",35.999681,-93.600291
"35.999681 -93.627001",35.999681,-93.627001
"35.999692 -93.568008",35.999692,-93.568008
"35.999702 -93.643158",35.999702,-93.643158
"35.99974 -93.64422",35.99974 , -93.64422
"35.999751 -93.703309",35.999751,-93.703309
"35.999788 -93.445308",35.999788,-93.445308
"35.999788 -93.62847",35.999788, -93.62847
"35.999806 -93.722726",35.999806,-93.722726
"35.99981 -93.712161",35.99981 ,-93.712161
"35.99982 -93.543112",35.99982 ,-93.543112
"35.999831 -93.554441",35.999831,-93.554441
"35.999831 -93.776367",35.999831,-93.776367
"35.99989 -93.736928",35.99989 ,-93.736928
"35.999905 -93.777029",35.999905,-93.777029
"35.999938 -93.571109",35.999938,-93.571109
"35.999949 -93.628578",35.999949,-93.628578
"35.999949 -93.777279",35.999949,-93.777279
"36.000008 -93.484168",36.000008,-93.484168
"36.000008 -93.554559",36.000008,-93.554559
"36.000019 -93.567439",36.000019,-93.567439
"36.000051 -93.543568",36.000051,-93.543568
"36.000051 -93.570932",36.000051,-93.570932
"36.000051 -93.666091",36.000051,-93.666091
"36.000051 -93.788341",36.000051,-93.788341
"36.000062 -93.599529",36.000062,-93.599529
"36.000103 -93.703415",36.000103,-93.703415
"36.000121 -93.628621",36.000121,-93.628621
"36.000169 -93.770542",36.000169,-93.770542
"36.00018 -93.554667",36.00018 ,-93.554667
"36.000228 -93.497289",36.000228,-93.497289
"36.000239 -93.598988",36.000239,-93.598988
"36.000282 -93.567252",36.000282,-93.567252
"36.000292 -93.736242",36.000292,-93.736242
"36.000308 -93.721897",36.000308,-93.721897
"36.000367 -93.768927",36.000367,-93.768927
"36.0004 -93.516765",36.0004 -,-93.516765
"36.000421 -93.711651",36.000421,-93.711651
"36.00048 -93.437041",36.00048 ,-93.437041
"36.000491 -93.437122",36.000491,-93.437122
"36.000491 -93.472597",36.000491,-93.472597
"36.000491 -93.484468",36.000491,-93.484468
"36.000491 -93.769061",36.000491,-93.769061
"36.000502 -93.436987",36.000502,-93.436987
"36.000518 -93.43717",36.000518, -93.43717
"36.000528 -93.56723",36.000528, -93.56723
"36.000561 -93.721618",36.000561,-93.721618
"36.000561 -93.770488",36.000561,-93.770488
"36.000561 -93.778111",36.000561,-93.778111
"36.000571 -93.598049",36.000571,-93.598049
"36.00062 -93.445281",36.00062 ,-93.445281
"36.00063 -93.517051",36.00063 ,-93.517051
"36.000652 -93.769158",36.000652,-93.769158
"36.000668 -93.472709",36.000668,-93.472709
"36.000689 -93.778347",36.000689,-93.778347
"36.000738 -93.517287",36.000738,-93.517287
"36.000738 -93.5439",36.000738,8 -93.5439
"36.000738 -93.59785",36.000738, -93.59785
"36.000748 -93.69117",36.000748, -93.69117
"36.000748 -93.779302",36.000748,-93.779302
"36.000759 -93.770349",36.000759,-93.770349
"36.00077 -93.735657",36.00077 ,-93.735657
"36.000807 -93.517561",36.000807,-93.517561
"36.000829 -93.567241",36.000829,-93.567241
"36.000861 -93.570047",36.000861,-93.570047
"36.000872 -93.597748",36.000872,-93.597748
"36.000882 -93.544008",36.000882,-93.544008
"36.000888 -93.644499",36.000888,-93.644499
"36.000899 -93.551201",36.000899,-93.551201
"36.000909 -93.79319",36.000909, -93.79319
"36.00092 -93.792911",36.00092 ,-93.792911
"36.000931 -93.795019",36.000931,-93.795019
"36.000958 -93.703578",36.000958,-93.703578
"36.000968 -93.436231",36.000968,-93.436231
"36.00099 -93.793979",36.00099 ,-93.793979
"36.001001 -93.564789",36.001001,-93.564789
"36.001027 -93.518698",36.001027,-93.518698
"36.001038 -93.473079",36.001038,-93.473079
"36.051651 -93.605521",36.051651,-93.605521
"36.051667 -93.718571",36.051667,-93.718571
"36.051678 -93.665142",36.051678,-93.665142
"36.051689 -93.59924",36.051689, -93.59924
"36.051689 -93.607249",36.051689,-93.607249
"36.051689 -93.796489",36.051689,-93.796489
"36.05171 -93.568598",36.05171 ,-93.568598
"36.051748 -93.593918",36.051748,-93.593918
"36.051748 -93.607351",36.051748,-93.607351
"36.051754 -93.574529",36.051754,-93.574529
"36.05178 -93.622671",36.05178 ,-93.622671
"36.05178 -93.665367",36.05178 ,-93.665367
"36.051791 -93.451659",36.051791,-93.451659
"36.051791 -93.721098",36.051791,-93.721098
"36.051802 -93.66593",36.051802, -93.66593
"36.051818 -93.665517",36.051818,-93.665517
"36.051837 -93.745785",36.051837,-93.745785
"36.051898 -93.721302",36.051898,-93.721302
"36.051941 -93.536331",36.051941,-93.536331
"36.051941 -93.598789",36.051941,-93.598789
"36.051962 -93.74608",36.051962, -93.74608
"36.052038 -93.701587",36.052038,-93.701587
"36.052059 -93.746187",36.052059,-93.746187
"36.05208 -93.56737",36.05208 , -93.56737
"36.052102 -93.595608",36.052102,-93.595608
"36.052107 -93.53632",36.052107, -93.53632
"36.052129 -93.536632",36.052129,-93.536632
"36.052129 -93.775681",36.052129,-93.775681
"36.052139 -93.746252",36.052139,-93.746252
"36.052161 -93.518419",36.052161,-93.518419
"36.052161 -93.543251",36.052161,-93.543251
"36.052161 -93.607458",36.052161,-93.607458
"36.052188 -93.664927",36.052188,-93.664927
"36.052209 -93.721978",36.052209,-93.721978
"36.052231 -93.536358",36.052231,-93.536358
"36.052241 -93.512819",36.052241,-93.512819
"36.052258 -93.656162",36.052258,-93.656162
"36.052258 -93.757538",36.052258,-93.757538
"36.05229 -93.722171",36.05229 ,-93.722171
"36.052359 -93.596397",36.052359,-93.596397
"36.05237 -93.62316",36.05237 , -93.62316
"36.052402 -93.765488",36.052402,-93.765488
"36.052408 -93.5291",36.052408,8 -93.5291
"36.05244 -93.554688",36.05244 ,-93.554688
"36.05244 -93.564269",36.05244 ,-93.564269
"36.05244 -93.597539",36.05244 ,-93.597539
"36.052477 -93.5386",36.052477,7 -93.5386
"36.052477 -93.540451",36.052477,-93.540451
"36.052499 -93.53609",36.052499, -93.53609
"36.05252 -93.567139",36.05252 ,-93.567139
"36.052558 -93.558642",36.052558,-93.558642
"36.052569 -93.452367",36.052569,-93.452367
"36.05259 -93.542951",36.05259 ,-93.542951
"36.05259 -93.701748",36.05259 ,-93.701748
"36.05259 -93.796328",36.05259 ,-93.796328
"36.052612 -93.718571",36.052612,-93.718571
"36.052622 -93.59674",36.052622, -93.59674
"36.052628 -93.543198",36.052628,-93.543198
"36.052638 -93.597169",36.052638,-93.597169
"36.052649 -93.566882",36.052649,-93.566882
"36.052671 -93.723147",36.052671,-93.723147
"36.052681 -93.543359",36.052681,-93.543359
"36.052697 -93.56311",36.052697, -93.56311
"36.052697 -93.565111",36.052697,-93.565111
"36.05273 -93.529127",36.05273 ,-93.529127
"36.05274 -93.62339",36.05274 , -93.62339
"36.052762 -93.597062",36.052762,-93.597062
"36.052764 -93.664656",36.052764,-93.664656
"36.052772 -93.595828",36.052772,-93.595828
"36.052772 -93.596638",36.052772,-93.596638
"36.052778 -93.518537",36.052778,-93.518537
"36.052821 -93.59542",36.052821, -93.59542
"36.052821 -93.796221",36.052821,-93.796221
"36.05288 -93.529121",36.05288 ,-93.529121
"36.05288 -93.607828",36.05288 ,-93.607828
"36.052901 -93.723667",36.052901,-93.723667
"36.052912 -93.596981",36.052912,-93.596981
"36.052998 -93.529009",36.052998,-93.529009
"36.053041 -93.723898",36.053041,-93.723898
"36.053041 -93.796237",36.053041,-93.796237
"36.053089 -93.746729",36.053089,-93.746729
"36.053148 -93.452759",36.053148,-93.452759
"36.053169 -93.589879",36.053169,-93.589879
"36.053191 -93.608558",36.053191,-93.608558
"36.053191 -93.72408",36.053191, -93.72408
"36.053212 -93.718378",36.053212,-93.718378
"36.053219 -93.452783",36.053219,-93.452783
"36.053228 -93.528612",36.053228,-93.528612
"36.053239 -93.590957",36.053239,-93.590957
"36.053261 -93.556818",36.053261,-93.556818
"36.053282 -93.554318",36.053282,-93.554318
"36.053309 -93.724198",36.053309,-93.724198
"36.05332 -93.623632",36.05332 ,-93.623632
"36.05333 -93.59108",36.05333 , -93.59108
"36.053379 -93.518747",36.053379,-93.518747
"36.053379 -93.535457",36.053379,-93.535457
"36.053448 -93.593049",36.053448,-93.593049
"36.053448 -93.724311",36.053448,-93.724311
"36.053459 -93.552907",36.053459,-93.552907
"36.053459 -93.55391",36.053459, -93.55391
"36.05347 -93.51879",36.05347 , -93.51879
"36.053577 -93.623659",36.053577,-93.623659
"36.053588 -93.7474",36.053588,8 -93.7474
"36.053609 -93.724408",36.053609,-93.724408
"36.053631 -93.554399",36.053631,-93.554399
"36.053652 -93.623991",36.053652,-93.623991
"36.053658 -93.627537",36.053658,-93.627537
"36.053668 -93.552387",36.053668,-93.552387
"36.053673 -93.624824",36.053673,-93.624824
"36.053701 -93.750768",36.053701,-93.750768
"36.053749 -93.62677",36.053749, -93.62677
"36.053808 -93.63097",36.053808, -93.63097
"36.053819 -93.623299",36.053819,-93.623299
"36.053851 -93.59247",36.053851, -93.59247
"36.053861 -93.519079",36.053861,-93.519079
"36.053872 -93.796747",36.053872,-93.796747
"36.053899 -93.500449",36.053899,-93.500449
"36.053899 -93.501897",36.053899,-93.501897
"36.053931 -93.62316",36.053931, -93.62316
"36.053947 -93.596697",36.053947,-93.596697
"36.053969 -93.519208",36.053969,-93.519208
"36.054001 -93.52866",36.054001, -93.52866
"36.054012 -93.747421",36.054012,-93.747421
"36.054022 -93.552349",36.054022,-93.552349
"36.054039 -93.509037",36.054039,-93.509037
"36.05406 -93.623058",36.05406 ,-93.623058
"36.05413 -93.502948",36.05413 ,-93.502948
"36.054167 -93.51909",36.054167, -93.51909
"36.054199 -93.655711",36.054199,-93.655711
"36.054199 -93.700869",36.054199,-93.700869
"36.054248 -93.508699",36.054248,-93.508699
"36.054258 -93.596509",36.054258,-93.596509
"36.054269 -93.631989",36.054269,-93.631989
"36.054291 -93.622988",36.054291,-93.622988
